"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GameReleaseComparatorExactYear record1Value","[0] GameReleaseComparatorExactYear record2Value","[0] GameReleaseComparatorExactYear record1PreprocessedValue","[0] GameReleaseComparatorExactYear record2PreprocessedValue","[0] GameReleaseComparatorExactYear similarity","[0] GameReleaseComparatorExactYear postproccesedSimilarity","[1] GameNameComparatorLowerCaseJaccard record1Value","[1] GameNameComparatorLowerCaseJaccard record2Value","[1] GameNameComparatorLowerCaseJaccard record1PreprocessedValue","[1] GameNameComparatorLowerCaseJaccard record2PreprocessedValue","[1] GameNameComparatorLowerCaseJaccard similarity","[1] GameNameComparatorLowerCaseJaccard postproccesedSimilarity","[2] GameGenreComparatorMongeElkan record1Value","[2] GameGenreComparatorMongeElkan record2Value","[2] GameGenreComparatorMongeElkan record1PreprocessedValue","[2] GameGenreComparatorMongeElkan record2PreprocessedValue","[2] GameGenreComparatorMongeElkan similarity","[2] GameGenreComparatorMongeElkan postproccesedSimilarity"
"LinearCombinationMatchingRule","DBpedia_Video_Game_5421","Kaggle1_Video_Game_5864","0.8",,"2014-11-11T00:00","2014-01-01T00:00","2014-11-11T00:00","2014-01-01T00:00","1.0","1.0","lego batman 3: beyond gotham","lego batman 3: beyond gotham","lego batman 3: beyond gotham","lego batman 3: beyond gotham","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_346","Kaggle1_Video_Game_13506","0.0",,"2001-11-16T00:00","2006-01-01T00:00","2001-11-16T00:00","2006-01-01T00:00","0.0","0.0","rally trophy","rapala trophies","rally trophy","rapala trophies","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_1953","Kaggle1_Video_Game_32","0.0",,"2004-09-14T00:00","2015-01-01T00:00","2004-09-14T00:00","2015-01-01T00:00","0.0","0.0","call of duty: united offensive","call of duty: black ops 3","call of duty: united offensive","call of duty: black ops 3","0.375","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7930","Kaggle1_Video_Game_7300","0.0",,"2014-03-25T00:00","2001-01-01T00:00","2014-03-25T00:00","2001-01-01T00:00","0.0","0.0","cabela's big game hunter: pro hunts","cabela's big game hunter: ultimate challenge","cabela's big game hunter: pro hunts","cabela's big game hunter: ultimate challenge","0.5555555555555556","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_1953","Kaggle1_Video_Game_30","0.0",,"2004-09-14T00:00","2011-01-01T00:00","2004-09-14T00:00","2011-01-01T00:00","0.0","0.0","call of duty: united offensive","call of duty: modern warfare 3","call of duty: united offensive","call of duty: modern warfare 3","0.375","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2496","Kaggle1_Video_Game_14437","0.0",,"1993-06-06T00:00","2006-01-01T00:00","1993-06-06T00:00","2006-01-01T00:00","0.0","0.0","the legend of zelda: link's awakening","the legend of heroes iii: song of the ocean","the legend of zelda: link's awakening","the legend of heroes iii: song of the ocean","0.2727272727272727","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_1953","Kaggle1_Video_Game_38","0.0",,"2004-09-14T00:00","2011-01-01T00:00","2004-09-14T00:00","2011-01-01T00:00","0.0","0.0","call of duty: united offensive","call of duty: modern warfare 3","call of duty: united offensive","call of duty: modern warfare 3","0.375","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_1953","Kaggle1_Video_Game_37","0.0",,"2004-09-14T00:00","2009-01-01T00:00","2004-09-14T00:00","2009-01-01T00:00","0.0","0.0","call of duty: united offensive","call of duty: modern warfare 2","call of duty: united offensive","call of duty: modern warfare 2","0.375","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_1953","Kaggle1_Video_Game_36","0.0",,"2004-09-14T00:00","2012-01-01T00:00","2004-09-14T00:00","2012-01-01T00:00","0.0","0.0","call of duty: united offensive","call of duty: black ops ii","call of duty: united offensive","call of duty: black ops ii","0.375","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_5291","Kaggle1_Video_Game_648","0.0",,"2003-11-17T00:00","2006-01-01T00:00","2003-11-17T00:00","2006-01-01T00:00","0.0","0.0","need for speed: underground","need for speed carbon: own the city","need for speed: underground","need for speed carbon: own the city","0.375","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6712","Kaggle1_Video_Game_5271","0.8",,"2003-10-16T00:00","2003-01-01T00:00","2003-10-16T00:00","2003-01-01T00:00","1.0","1.0","batman: rise of sin tzu","batman: rise of sin tzu","batman: rise of sin tzu","batman: rise of sin tzu","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_3966","Kaggle1_Video_Game_3312","0.0",,"2001-11-16T00:00","2005-01-01T00:00","2001-11-16T00:00","2005-01-01T00:00","0.0","0.0","harry potter and the philosopher's stone (video game)","harry potter and the goblet of fire","harry potter and the philosopher's stone (video game)","harry potter and the goblet of fire","0.3333333333333333","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_8055","Kaggle1_Video_Game_12898","0.6",,"2011-07-15T00:00","2023-01-01T00:00","2011-07-15T00:00","2023-01-01T00:00","0.0","0.0","captain america: super soldier","captain america: super soldier","captain america: super soldier","captain america: super soldier","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2080","Kaggle1_Video_Game_4577","0.2",,"2013-10-25T00:00","2013-01-01T00:00","2013-10-25T00:00","2013-01-01T00:00","1.0","1.0","batman: arkham origins","batman: arkham origins blackgate","batman: arkham origins","batman: arkham origins blackgate","0.75","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6820","Kaggle1_Video_Game_15855","0.8",,"2001-06-21T00:00","2001-01-01T00:00","2001-06-21T00:00","2001-01-01T00:00","1.0","1.0","one piece mansion","one piece mansion","one piece mansion","one piece mansion","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7230","Kaggle1_Video_Game_6976","0.0",,"2006-11-19T00:00","2013-01-01T00:00","2006-11-19T00:00","2013-01-01T00:00","0.0","0.0","the legend of zelda: twilight princess","the legend of heroes: trails of cold steel","the legend of zelda: twilight princess","the legend of heroes: trails of cold steel","0.3","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7331","Kaggle1_Video_Game_7406","0.0",,"1999-12-02T00:00","2007-01-01T00:00","1999-12-02T00:00","2007-01-01T00:00","0.0","0.0","the legend of dragoon","the legend of spyro: the eternal night","the legend of dragoon","the legend of spyro: the eternal night","0.42857142857142855","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_1798","Kaggle1_Video_Game_1319","0.8",,"1984-11-02T00:00","1984-01-01T00:00","1984-11-02T00:00","1984-01-01T00:00","1.0","1.0","4 nin uchi mahjong","4 nin uchi mahjong","4 nin uchi mahjong","4 nin uchi mahjong","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6348","Kaggle1_Video_Game_2793","0.0",,"2011-03-29T00:00","2007-01-01T00:00","2011-03-29T00:00","2007-01-01T00:00","0.0","0.0","tiger woods pga tour 12","tiger woods pga tour 08","tiger woods pga tour 12","tiger woods pga tour 08","0.6666666666666666","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_8889","Kaggle1_Video_Game_11599","0.8",,"2008-03-18T00:00","2008-01-01T00:00","2008-03-18T00:00","2008-01-01T00:00","1.0","1.0","worms: a space oddity","worms: a space oddity","worms: a space oddity","worms: a space oddity","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_5753","Kaggle1_Video_Game_4205","0.0",,"2015-09-01T00:00","2004-01-01T00:00","2015-09-01T00:00","2004-01-01T00:00","0.0","0.0","metal gear solid v: the phantom pain","metal gear solid: the twin snakes","metal gear solid v: the phantom pain","metal gear solid: the twin snakes","0.4444444444444444","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_8713","Kaggle1_Video_Game_15963","0.0",,"2019-12-17T00:00","2008-01-01T00:00","2019-12-17T00:00","2008-01-01T00:00","0.0","0.0","wattam","wall-e","wattam","wall-e","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_1953","Kaggle1_Video_Game_42","0.0",,"2004-09-14T00:00","2010-01-01T00:00","2004-09-14T00:00","2010-01-01T00:00","0.0","0.0","call of duty: united offensive","call of duty: black ops","call of duty: united offensive","call of duty: black ops","0.42857142857142855","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2270","Kaggle1_Video_Game_6420","0.0",,"2021-05-28T00:00","2002-01-01T00:00","2021-05-28T00:00","2002-01-01T00:00","0.0","0.0","loopers","lowrider","loopers","lowrider","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_1542","Kaggle1_Video_Game_1217","0.0",,"2012-11-27T00:00","2016-01-01T00:00","2012-11-27T00:00","2016-01-01T00:00","0.0","0.0","ratchet & clank: full frontal assault","ratchet & clank (2016)","ratchet & clank: full frontal assault","ratchet & clank (2016)","0.3333333333333333","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_1781","Kaggle1_Video_Game_7969","0.0",,"2011-12-20T00:00","2002-01-01T00:00","2011-12-20T00:00","2002-01-01T00:00","0.0","0.0","star wars: the old republic","star wars: the clone wars & tetris worlds","star wars: the old republic","star wars: the clone wars & tetris worlds","0.375","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_4715","Kaggle1_Video_Game_9344","0.0",,"2020-06-24T00:00","2008-01-01T00:00","2020-06-24T00:00","2008-01-01T00:00","0.0","0.0","ninjala","nitrobike","ninjala","nitrobike","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_3947","Kaggle1_Video_Game_7620","0.0",,"2019-07-19T00:00","2009-01-01T00:00","2019-07-19T00:00","2009-01-01T00:00","0.0","0.0","marvel ultimate alliance 3: the black order","marvel: ultimate alliance 2","marvel ultimate alliance 3: the black order","marvel: ultimate alliance 2","0.375","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_4519","Kaggle1_Video_Game_9658","0.8",,"2010-03-23T00:00","2010-01-01T00:00","2010-03-23T00:00","2010-01-01T00:00","1.0","1.0","just cause 2","just cause 2","just cause 2","just cause 2","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_9005","Kaggle1_Video_Game_10026","0.0",,"1988-12-17T00:00","2012-01-01T00:00","1988-12-17T00:00","2012-01-01T00:00","0.0","0.0","final fantasy ii","final fantasy iii","final fantasy ii","final fantasy iii","0.5","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6951","Kaggle1_Video_Game_9368","0.1",,"2008-09-08T00:00","2007-01-01T00:00","2008-09-08T00:00","2007-01-01T00:00","0.5","0.5","nhl 2k9","nhl 2k8","nhl 2k9","nhl 2k8","0.6","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7444","Kaggle1_Video_Game_6050","0.0",,"2006-12-05T00:00","2014-01-01T00:00","2006-12-05T00:00","2014-01-01T00:00","0.0","0.0","metal gear solid: portable ops","metal gear solid v: ground zeroes","metal gear solid: portable ops","metal gear solid v: ground zeroes","0.375","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2998","Kaggle1_Video_Game_930","0.0",,"1991-11-21T00:00","2001-01-01T00:00","1991-11-21T00:00","2001-01-01T00:00","0.0","0.0","the legend of zelda: a link to the past","the legend of zelda: oracle of seasons","the legend of zelda: a link to the past","the legend of zelda: oracle of seasons","0.4","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2308","Kaggle1_Video_Game_12074","0.0",,"2001-05-30T00:00","2006-01-01T00:00","2001-05-30T00:00","2006-01-01T00:00","0.0","0.0","bejeweled","beatmania","bejeweled","beatmania","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2674","Kaggle1_Video_Game_16381","0.0",,"2002-02-24T00:00","2004-01-01T00:00","2002-02-24T00:00","2004-01-01T00:00","0.0","0.0","tiger woods pga tour 2002","tiger woods pga tour 2005","tiger woods pga tour 2002","tiger woods pga tour 2005","0.6666666666666666","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_5679","Kaggle1_Video_Game_4178","0.8",,"2007-08-07T00:00","2007-01-01T00:00","2007-08-07T00:00","2007-01-01T00:00","1.0","1.0","crazy taxi: fare wars","crazy taxi: fare wars","crazy taxi: fare wars","crazy taxi: fare wars","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6806","Kaggle1_Video_Game_303","0.1",,"2008-11-17T00:00","2009-01-01T00:00","2008-11-17T00:00","2009-01-01T00:00","0.5","0.5","left 4 dead","left 4 dead 2","left 4 dead","left 4 dead 2","0.75","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6946","Kaggle1_Video_Game_6479","0.8",,"2002-10-22T00:00","2002-01-01T00:00","2002-10-22T00:00","2002-01-01T00:00","1.0","1.0","tom and jerry in war of the whiskers","tom and jerry in war of the whiskers","tom and jerry in war of the whiskers","tom and jerry in war of the whiskers","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6070","Kaggle1_Video_Game_5651","0.0",,"2016-09-20T00:00","2002-01-01T00:00","2016-09-20T00:00","2002-01-01T00:00","0.0","0.0","nba 2k17","nba 2k3","nba 2k17","nba 2k3","0.6","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_8272","Kaggle1_Video_Game_9645","0.0",,"2005-11-01T00:00","2009-01-01T00:00","2005-11-01T00:00","2009-01-01T00:00","0.0","0.0","teenage mutant ninja turtles 3: mutant nightmare","teenage mutant ninja turtles: arcade attack","teenage mutant ninja turtles 3: mutant nightmare","teenage mutant ninja turtles: arcade attack","0.5","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7063","Kaggle1_Video_Game_6125","0.0",,"1998-01-28T00:00","2009-01-01T00:00","1998-01-28T00:00","2009-01-01T00:00","0.0","0.0","demonstar","deathsmiles","demonstar","deathsmiles","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7031","Kaggle1_Video_Game_2764","0.0",,"2011-03-17T00:00","2007-01-01T00:00","2011-03-17T00:00","2007-01-01T00:00","0.0","0.0","tom clancy's rainbow six: shadow vanguard","tom clancy's rainbow six: vegas","tom clancy's rainbow six: shadow vanguard","tom clancy's rainbow six: vegas","0.625","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_350","Kaggle1_Video_Game_843","0.0",,"2010-11-09T00:00","2005-01-01T00:00","2010-11-09T00:00","2005-01-01T00:00","0.0","0.0","call of duty: black ops","call of duty 2","call of duty: black ops","call of duty 2","0.5","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2998","Kaggle1_Video_Game_2533","0.0",,"1991-11-21T00:00","2004-01-01T00:00","1991-11-21T00:00","2004-01-01T00:00","0.0","0.0","the legend of zelda: a link to the past","the legend of zelda: four swords adventures","the legend of zelda: a link to the past","the legend of zelda: four swords adventures","0.36363636363636365","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_5899","Kaggle1_Video_Game_1462","0.0",,"2010-03-16T00:00","2000-01-01T00:00","2010-03-16T00:00","2000-01-01T00:00","0.0","0.0","command & conquer 4: tiberian twilight","command & conquer: red alert 2","command & conquer 4: tiberian twilight","command & conquer: red alert 2","0.25","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7675","Kaggle1_Video_Game_10375","0.8",,"2010-04-13T00:00","2010-01-01T00:00","2010-04-13T00:00","2010-01-01T00:00","1.0","1.0","tom clancy's splinter cell: conviction","tom clancy's splinter cell: conviction","tom clancy's splinter cell: conviction","tom clancy's splinter cell: conviction","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7561","Kaggle1_Video_Game_412","0.1",,"2004-12-06T00:00","2003-01-01T00:00","2004-12-06T00:00","2003-01-01T00:00","0.5","0.5","the lord of the rings: the battle for middle-earth","the lord of the rings: the return of the king","the lord of the rings: the battle for middle-earth","the lord of the rings: the return of the king","0.4","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7841","Kaggle1_Video_Game_7208","0.8",,"2009-12-10T00:00","2009-01-01T00:00","2009-12-10T00:00","2009-01-01T00:00","1.0","1.0","tales of graces","tales of graces","tales of graces","tales of graces","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_1011","Kaggle1_Video_Game_8229","0.0",,"2009-03-03T00:00","2006-01-01T00:00","2009-03-03T00:00","2006-01-01T00:00","0.0","0.0","major league baseball 2k9","major league baseball 2k6","major league baseball 2k9","major league baseball 2k6","0.7142857142857143","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_5717","Kaggle1_Video_Game_3789","0.0",,"2013-11-08T00:00","2016-01-01T00:00","2013-11-08T00:00","2016-01-01T00:00","0.0","0.0","mario & sonic at the sochi 2014 olympic winter games","mario & sonic at the rio 2016 olympic games","mario & sonic at the sochi 2014 olympic winter games","mario & sonic at the rio 2016 olympic games","0.5454545454545454","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_1200","Kaggle1_Video_Game_12714","0.8",,"2014-10-16T00:00","2014-01-01T00:00","2014-10-16T00:00","2014-01-01T00:00","1.0","1.0","chaos rings iii","chaos rings iii","chaos rings iii","chaos rings iii","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_8653","Kaggle1_Video_Game_324","0.0",,"2008-11-11T00:00","2013-01-01T00:00","2008-11-11T00:00","2013-01-01T00:00","0.0","0.0","call of duty: world at war (nintendo ds)","call of duty: ghosts","call of duty: world at war (nintendo ds)","call of duty: ghosts","0.3333333333333333","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_1094","Kaggle1_Video_Game_14201","0.1",,"2006-04-04T00:00","2005-01-01T00:00","2006-04-04T00:00","2005-01-01T00:00","0.5","0.5","cabela's dangerous hunts: ultimate challenge","cabela's dangerous hunts 2","cabela's dangerous hunts: ultimate challenge","cabela's dangerous hunts 2","0.5714285714285714","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_105","Kaggle1_Video_Game_6668","0.8",,"2010-11-23T00:00","2010-01-01T00:00","2010-11-23T00:00","2010-01-01T00:00","1.0","1.0","michael jackson: the experience","michael jackson: the experience","michael jackson: the experience","michael jackson: the experience","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2045","Kaggle1_Video_Game_6172","0.0",,"2004-11-26T00:00","2010-01-01T00:00","2004-11-26T00:00","2010-01-01T00:00","0.0","0.0","dead to rights (game boy advance)","dead to rights: retribution","dead to rights (game boy advance)","dead to rights: retribution","0.42857142857142855","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_3791","Kaggle1_Video_Game_56","0.1",,"2008-11-11T00:00","2009-01-01T00:00","2008-11-11T00:00","2009-01-01T00:00","0.5","0.5","call of duty: world at war","call of duty: modern warfare 2","call of duty: world at war","call of duty: modern warfare 2","0.3333333333333333","0.0","","","","","0.0","0.0"
